Ref,Label,timestamp,agent.id,agent.ip,agent.name,data.win.system.channel,data.win.system.eventID,data.win.system.processID,data.win.eventdata.threat Name,data.win.eventdata.authenticationPackageName,data.win.eventdata.logonProcessName,data.win.eventdata.ipAddress,data.win.eventdata.destinationIp,data.win.eventdata.destinationPortName,data.win.eventdata.user,data.win.eventdata.parentCommandLine,data.win.eventdata.commandLine,data.win.eventdata.payload,rule.level,rule.id,rule.description,rule.mitre.id,rule.mitre.tactic,rule.mitre.technique
103,Normal,"May 1, 2025 @ 11:21:08.984",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},,3,67027,A process was created.,,,
104,Normal,"May 1, 2025 @ 11:21:10.805",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,consent.exe 1104 408 000001CEECFD7020,,3,67027,A process was created.,,,
105,Normal,"May 1, 2025 @ 11:21:10.814",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\DllHost.exe /Processid:{3AD05575-8857-4850-9277-11B85BDB8E09},,3,67027,A process was created.,,,
106,Normal,"May 1, 2025 @ 11:21:12.254",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\System32\\SearchProtocolHost.exe\"" Global\\UsGthrFltPipeMssGthrPipe4_ Global\\UsGthrCtrlFltPipeMssGthrPipe4 1 -2147483646 \""Software\\Microsoft\\Windows Search\"" \""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)\"" \""C:\\ProgramData\\Microsoft\\Search\\Data\\Temp\\usgthrsvc\"" \""DownLevelDaemon\""",,3,67027,A process was created.,,,
107,Normal,"May 1, 2025 @ 11:21:12.337",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
108,Normal,"May 1, 2025 @ 11:21:14.395",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\DllHost.exe\"" /Processid:{CA6CC9F1-867A-481E-951E-A28C5E4F01EA}",,3,67027,A process was created.,,,
109,Normal,"May 1, 2025 @ 11:21:14.398",15,10.12.25.3,Windows11,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
110,Normal,"May 1, 2025 @ 11:21:15.840",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
111,Normal,"May 1, 2025 @ 11:21:17.578",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\WindowsApps\\Microsoft.WindowsNotepad_11.2501.31.0_x64__8wekyb3d8bbwe\\Notepad\\Notepad.exe\"" \""C:\\Users\\carol\\Desktop\\ossec.conf\""",,3,67027,A process was created.,,,
112,Normal,"May 1, 2025 @ 11:21:19.098",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
113,Normal,"May 1, 2025 @ 11:21:22.367",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
114,Normal,"May 1, 2025 @ 11:21:22.736",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\WindowsApps\\Microsoft.WindowsNotepad_11.2501.31.0_x64__8wekyb3d8bbwe\\Notepad\\Notepad.exe\"" /SESSION:H5TkdcMsIUuWG4wBiMtLrgEhQwA6AFwAVQBzAGUAcgBzAFwAYwBhAHIAbwBsAFwARABlAHMAawB0AG8AcABcAG8AcwBzAGUAYwAuAGMAbwBuAGYAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAECAAEEDgAAKgIAAEQDAAAAAAAA",,3,67027,A process was created.,,,
115,Normal,"May 1, 2025 @ 11:21:22.777",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},,3,67027,A process was created.,,,
116,Normal,"May 1, 2025 @ 11:21:25.597",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
117,Normal,"May 1, 2025 @ 11:21:28.879",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
118,Normal,"May 1, 2025 @ 11:21:32.175",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
119,Normal,"May 1, 2025 @ 11:21:35.383",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
120,Normal,"May 1, 2025 @ 11:21:38.748",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
121,Normal,"May 1, 2025 @ 11:21:42.125",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
122,Normal,"May 1, 2025 @ 11:21:45.338",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
123,Normal,"May 1, 2025 @ 11:21:47.029",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\DataExchangeHost.exe -Embedding,,3,67027,A process was created.,,,
124,Normal,"May 1, 2025 @ 11:21:48.627",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
125,Normal,"May 1, 2025 @ 11:21:48.811",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\mmc.exe\"" \""C:\\WINDOWS\\system32\\eventvwr.msc\"" /s",,3,67027,A process was created.,,,
126,Normal,"May 1, 2025 @ 11:21:48.816",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,consent.exe 1104 562 000001CEEC1FBF30,,3,67027,A process was created.,,,
127,Normal,"May 1, 2025 @ 11:21:48.826",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\mmc.exe\"" \""C:\\WINDOWS\\system32\\eventvwr.msc\"" /s",,3,67027,A process was created.,,,
128,Normal,"May 1, 2025 @ 11:21:52.108",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
129,Normal,"May 1, 2025 @ 11:21:55.491",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
130,Normal,"May 1, 2025 @ 11:21:58.836",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Windows\\ImmersiveControlPanel\\SystemSettings.exe\"" -ServerName:microsoft.windows.immersivecontrolpanel",,3,67027,A process was created.,,,
131,Normal,"May 1, 2025 @ 11:21:58.846",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
132,Normal,"May 1, 2025 @ 11:21:58.847",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\ApplicationFrameHost.exe -Embedding,,3,67027,A process was created.,,,
133,Normal,"May 1, 2025 @ 11:22:00.696",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
134,Normal,"May 1, 2025 @ 11:22:00.701",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
135,Normal,"May 1, 2025 @ 11:22:00.706",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
136,Normal,"May 1, 2025 @ 11:22:02.322",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
137,Normal,"May 1, 2025 @ 11:22:02.355",16,10.12.25.5,Windows11EWS,Security,4624,940,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
138,Normal,"May 1, 2025 @ 11:22:02.355",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\uus\\packages\\preview\\AMD64\\MoUsoCoreWorker.exe\"" useprivatenamespaces",,3,67027,A process was created.,,,
139,Normal,"May 1, 2025 @ 11:22:02.408",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k wusvcs -p,,3,67027,A process was created.,,,
140,Normal,"May 1, 2025 @ 11:22:05.449",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
141,Normal,"May 1, 2025 @ 11:22:09.476",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
142,Normal,"May 1, 2025 @ 11:22:12.795",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
143,Normal,"May 1, 2025 @ 11:22:13.678",16,10.12.25.5,Windows11EWS,System,1014,2104,,,,,,,,,,,5,61109,Name resolution for the name _ldap._tcp.dc._msdcs.mshome.net. timed out,,,
144,Normal,"May 1, 2025 @ 11:22:16.053",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
145,Normal,"May 1, 2025 @ 11:22:16.064",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\usoclient.exe\"" StartWork",,3,67027,A process was created.,,,
146,Normal,"May 1, 2025 @ 11:22:18.649",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
147,Normal,"May 1, 2025 @ 11:22:18.665",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\BackgroundTaskHost.exe\"" -ServerName:BackgroundTaskHost.WebAccountProvider",,3,67027,A process was created.,,,
148,Normal,"May 1, 2025 @ 11:22:18.665",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
149,Normal,"May 1, 2025 @ 11:22:18.671",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
150,Normal,"May 1, 2025 @ 11:22:18.705",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe,,3,67027,A process was created.,,,
151,Normal,"May 1, 2025 @ 11:22:20.071",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\wbem\\wmiprvse.exe -secured -Embedding,,3,67027,A process was created.,,,
152,Normal,"May 1, 2025 @ 11:22:20.072",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\sppsvc.exe,,3,67027,A process was created.,,,
153,Normal,"May 1, 2025 @ 11:22:22.315",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
154,Normal,"May 1, 2025 @ 11:22:23.806",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe,,3,67027,A process was created.,,,
155,Normal,"May 1, 2025 @ 11:22:23.814",16,10.12.25.5,Windows11EWS,Security,4624,940,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
156,Normal,"May 1, 2025 @ 11:22:23.822",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\servicing\\TrustedInstaller.exe,,3,67027,A process was created.,,,
157,Normal,"May 1, 2025 @ 11:22:23.827",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.3764_none_a5067b2d776484b6\\TiWorker.exe -Embedding,,3,67027,A process was created.,,,
158,Normal,"May 1, 2025 @ 11:22:25.998",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
159,Normal,"May 1, 2025 @ 11:22:27.032",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe -RegisterUserDevice -NewAccount,,3,67027,A process was created.,,,
160,Normal,"May 1, 2025 @ 11:22:29.252",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
161,Normal,"May 1, 2025 @ 11:22:32.523",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
162,Normal,"May 1, 2025 @ 11:22:35.963",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
163,Normal,"May 1, 2025 @ 11:22:39.209",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
164,Normal,"May 1, 2025 @ 11:22:42.557",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
165,Normal,"May 1, 2025 @ 11:22:45.803",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
166,Normal,"May 1, 2025 @ 11:22:49.085",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
167,Normal,"May 1, 2025 @ 11:22:50.674",15,10.12.25.3,Windows11,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
168,Normal,"May 1, 2025 @ 11:22:50.681",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,3,67027,A process was created.,,,
169,Normal,"May 1, 2025 @ 11:22:50.681",15,10.12.25.3,Windows11,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
170,Normal,"May 1, 2025 @ 11:22:50.684",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\BackgroundTaskHost.exe\"" -ServerName:BackgroundTaskHost.WebAccountProvider",,3,67027,A process was created.,,,
171,Normal,"May 1, 2025 @ 11:22:50.691",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
172,Normal,"May 1, 2025 @ 11:22:50.691",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
173,Normal,"May 1, 2025 @ 11:22:52.289",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
174,Normal,"May 1, 2025 @ 11:22:55.549",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
175,Normal,"May 1, 2025 @ 11:22:58.861",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
176,Normal,"May 1, 2025 @ 11:23:02.139",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
177,Normal,"May 1, 2025 @ 11:23:05.388",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
178,Normal,"May 1, 2025 @ 11:23:08.601",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
179,Normal,"May 1, 2025 @ 11:23:09.936",16,10.12.25.5,Windows11EWS,Application,16384,8600,,,,,,,,,,,3,60642,Software protection service scheduled successfully.,,,
180,Normal,"May 1, 2025 @ 11:23:11.802",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
181,Normal,"May 1, 2025 @ 11:23:15.032",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
182,Normal,"May 1, 2025 @ 11:23:18.246",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
183,Normal,"May 1, 2025 @ 11:23:21.677",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
184,Normal,"May 1, 2025 @ 11:23:24.723",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
185,Normal,"May 1, 2025 @ 11:23:27.934",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
186,Normal,"May 1, 2025 @ 11:23:31.159",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
187,Normal,"May 1, 2025 @ 11:23:34.381",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
188,Normal,"May 1, 2025 @ 11:23:37.574",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
189,Normal,"May 1, 2025 @ 11:23:40.856",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
190,Normal,"May 1, 2025 @ 11:23:43.029",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,taskhostw.exe -RegisterUserDevice -NewAccount,,3,67027,A process was created.,,,
191,Normal,"May 1, 2025 @ 11:23:44.133",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\wbem\\wmiprvse.exe -secured -Embedding,,3,67027,A process was created.,,,
192,Normal,"May 1, 2025 @ 11:23:44.412",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files\\Common Files\\Siemens\\Automation\\Simatic OAM\\bin\\TC.exe\"" -flush",,3,67027,A process was created.,,,
193,Normal,"May 1, 2025 @ 11:23:45.404",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\uus\\AMD64\\MoUsoCoreWorker.exe\"" useprivatenamespaces",,3,67027,A process was created.,,,
194,Normal,"May 1, 2025 @ 11:23:45.411",15,10.12.25.3,Windows11,Security,4624,852,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
195,Normal,"May 1, 2025 @ 11:23:45.422",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k wusvcs -p,,3,67027,A process was created.,,,
